116 6513 -1 14 -1 0.000025
117 4978 -1 14 -1 0.000025
118 6268 -1 14 -1 0.000025
119 6510 -1 14 -1 0.000026
120 4747 -1 14 -1 0.000025
121 6413 -1 14 -1 0.000025
122 4978 -1 14 -1 0.000027
123 6217 -1 14 -1 0.000025
124 4832 -1 14 -1 0.000025
125 5567 -1 14 -1 0.000025
126 5626 -1 14 -1 0.000032
127 5836 -1 14 -1 0.000027
128 6639 -1 14 -1 0.000026
129 5593 -1 14 -1 0.000044
130 5916 -1 14 -1 0.000029
131 5828 -1 14 -1 0.000026
132 5445 -1 14 -1 0.000026
133 5148 -1 14 -1 0.000026
134 5364 -1 14 -1 0.000025
135 5951 -1 14 -1 0.000026
136 4464 -1 14 -1 0.000025
137 6096 -1 14 -1 0.000026
138 5995 -1 14 -1 0.000025
139 6830 -1 14 -1 0.000024
140 5999 -1 14 -1 0.000025
141 6584 -1 14 -1 0.000026
142 5548 -1 14 -1 0.000026
143 6296 -1 14 -1 0.000025
144 6863 -1 14 -1 0.000025
145 6353 -1 14 -1 0.000026
146 5924 -1 14 -1 0.000025
147 6418 -1 14 -1 0.000026
148 6611 -1 14 -1 0.000025
149 6036 -1 14 -1 0.000032
150 4861 -1 14 -1 0.000025
151 5598 -1 14 -1 0.000026
152 5445 -1 14 -1 0.000043
153 4676 -1 14 -1 0.000028
154 4994 -1 14 -1 0.000028
155 5401 -1 14 -1 0.000027
156 5198 -1 14 -1 0.000025
157 6648 -1 14 -1 0.000025
158 5936 -1 14 -1 0.000025
159 7036 -1 14 -1 0.000052
160 4700 -1 14 -1 0.000028
161 6917 -1 14 -1 0.000026
162 5345 -1 14 -1 0.000032
163 7092 -1 14 -1 0.000026
164 5443 -1 14 -1 0.000025
165 5085 -1 14 -1 0.000026
166 6550 -1 14 -1 0.000031
167 5239 -1 14 -1 0.000034
168 7562 -1 14 -1 0.000029
169 5212 -1 14 -1 0.000029
170 5459 -1 14 -1 0.000026
171 4707 -1 14 -1 0.000025
172 7107 -1 14 -1 0.000025
173 5112 -1 14 -1 0.000026
174 5943 -1 14 -1 0.000025
175 6217 -1 14 -1 0.000026
176 6180 -1 14 -1 0.000037
177 6197 -1 14 -1 0.000041
178 4081 -1 14 -1 0.000028
179 5282 -1 14 -1 0.000026
180 5695 -1 14 -1 0.000030
181 7515 -1 14 -1 0.000026
182 4773 -1 14 -1 0.000027
183 7378 -1 14 -1 0.000026
184 6113 -1 14 -1 0.000028
185 6254 -1 14 -1 0.000026
186 6565 -1 14 -1 0.000027
187 5271 -1 14 -1 0.000025
188 5017 -1 14 -1 0.000024
189 5322 -1 14 -1 0.000026
190 5315 -1 14 -1 0.000025
191 6153 -1 14 -1 0.000025
192 5646 -1 14 -1 0.000027
193 5021 -1 14 -1 0.000026
194 5186 -1 14 -1 0.000027
195 7691 -1 14 -1 0.000027
196 4941 -1 14 -1 0.000027
197 7046 -1 14 -1 0.000027
198 5133 -1 14 -1 0.000031
199 6608 -1 14 -1 0.000025
200 5991 -1 14 -1 0.000026
