75 10 3839 1 1 1 1 1 1 1 1 1 0 
76 10 4859 0 1 0 1 1 1 1 1 1 1 
77 10 3429 1 1 1 1 1 1 1 0 1 0 
78 10 5070 1 0 1 1 1 0 1 1 1 1 
79 10 4342 1 1 1 1 1 0 1 1 0 1 
80 10 5489 1 1 0 1 1 1 0 1 1 1 
81 10 3349 1 1 0 1 1 1 0 1 1 1 
82 10 3733 1 1 1 1 1 1 1 1 0 0 
83 10 4456 1 1 1 0 1 1 1 1 0 1 
84 10 4934 1 1 1 1 1 0 1 1 1 0 
85 10 3723 1 1 1 0 1 1 1 1 1 1 
86 10 4914 1 1 1 0 1 1 1 1 1 0 
87 10 4541 1 0 1 1 1 0 1 1 1 1 
88 10 4829 1 0 1 1 1 0 1 1 1 1 
89 10 4704 1 1 1 1 1 1 0 0 1 1 
90 10 3775 1 1 1 1 1 1 0 0 1 1 
91 10 5173 1 1 0 1 1 1 0 1 1 1 
92 10 4282 1 1 1 0 1 1 1 1 1 1 
93 10 4274 0 1 1 1 1 1 0 1 1 1 
94 10 5232 1 1 1 0 0 1 1 1 1 1 
95 10 4441 1 1 1 0 1 1 1 1 1 0 
96 10 5540 1 1 1 1 1 0 1 0 1 1 
97 10 4189 1 1 1 1 1 1 1 1 1 0 
98 10 4175 1 1 1 1 0 1 1 1 1 1 
99 10 3573 1 0 1 1 0 1 1 1 1 1 
100 10 4932 1 1 0 1 1 1 1 1 1 0 
101 10 4782 1 1 1 1 1 1 0 1 1 0 
102 10 3998 1 1 0 1 1 0 1 1 1 1 
103 10 3874 1 1 1 1 0 1 1 1 1 1 
104 10 4316 1 1 0 0 1 1 1 1 1 1 
105 10 4915 0 1 1 1 0 1 1 1 1 1 
106 10 5371 1 0 1 1 0 1 1 1 1 1 
107 10 4448 1 1 1 1 1 0 1 1 1 0 
108 10 4268 1 1 1 1 1 0 1 1 1 0 
109 10 3094 1 1 0 1 0 1 1 1 1 1 
110 10 4138 1 1 1 1 1 0 1 1 0 1 
111 10 5519 1 1 1 1 1 1 0 0 1 1 
112 10 4519 1 1 1 1 1 1 1 1 0 0 
113 10 4703 1 1 1 1 1 0 1 0 1 1 
114 10 4439 1 1 1 1 0 0 1 1 1 1 
115 10 4681 1 1 1 1 1 1 1 1 0 0 
116 10 4887 1 0 1 1 1 1 1 1 0 1 
117 10 3736 1 1 1 0 1 1 1 1 1 0 
118 10 4646 1 0 1 1 1 1 1 1 1 0 
119 10 3895 1 1 1 0 1 1 1 0 1 1 
120 10 4897 1 1 1 0 1 1 0 1 1 1 
121 10 3636 1 1 1 1 0 1 1 1 1 1 
122 10 4103 1 0 1 1 1 1 1 1 1 1 
123 10 4629 1 1 0 1 0 1 1 0 1 1 
124 10 4524 1 0 1 1 1 0 1 1 1 1 
125 10 3990 0 1 1 1 1 1 1 1 1 1 
126 10 4845 1 1 1 1 1 1 0 0 1 1 
127 10 4256 1 1 1 1 1 1 0 1 1 1 
128 10 4022 0 1 1 1 1 1 1 1 1 1 
129 10 4608 1 1 0 1 1 1 1 1 1 0 
130 10 3742 1 0 1 1 1 1 1 1 0 1 
131 10 3862 1 1 1 1 1 0 1 1 0 1 
132 10 4265 1 1 0 1 1 1 1 1 1 0 
133 10 5273 1 1 1 1 1 1 1 0 1 0 
134 10 4386 1 1 0 0 1 1 1 1 1 1 
135 10 4189 1 1 1 1 1 1 1 1 0 1 
136 10 3956 1 1 1 1 1 0 1 1 0 1 
137 10 3655 0 1 1 1 1 1 1 0 1 1 
138 10 5272 1 1 0 1 0 1 1 1 1 1 
139 10 4946 1 1 1 1 1 1 0 1 0 1 
140 10 4299 1 1 1 1 1 1 1 0 1 1 
141 10 4627 0 1 1 0 1 1 1 1 1 1 
142 10 4904 1 1 1 1 0 1 1 1 1 0 
143 10 4399 1 1 0 1 1 0 1 1 1 1 
144 10 4094 1 1 0 1 1 1 1 1 1 1 
145 10 3286 1 1 1 0 1 1 1 1 1 1 
146 10 4643 1 1 0 1 1 1 1 1 1 0 
147 10 4484 1 1 1 1 0 0 1 1 1 1 
148 10 3847 1 1 1 1 1 1 1 0 1 1 
149 10 3918 0 1 1 1 1 1 1 1 1 1 
150 10 2864 1 1 0 1 1 1 1 1 1 1 
151 10 4977 1 0 1 0 1 1 1 1 1 1 
152 10 4355 1 1 1 1 1 1 0 1 0 1 
153 10 4991 1 1 1 1 1 1 0 1 1 0 
154 10 4289 1 1 1 0 1 1 1 1 0 1 
155 10 4397 1 1 1 1 1 1 1 1 0 0 
156 10 4504 1 1 1 1 1 0 1 1 0 1 
157 10 4698 1 1 1 1 1 1 1 0 0 1 
158 10 4430 1 1 1 1 0 1 1 1 1 0 
159 10 3485 1 1 1 1 0 1 1 1 1 1 
160 10 5050 1 1 1 1 0 0 1 1 1 1 
161 10 5108 1 1 1 0 1 1 1 1 1 0 
162 10 4981 1 0 1 1 1 0 1 1 1 1 
163 10 3889 1 1 0 1 0 1 1 1 1 1 
164 10 4330 1 0 1 1 1 1 1 1 0 1 
165 10 4625 1 1 0 1 1 1 1 0 1 1 
166 10 3955 1 1 1 1 1 1 0 1 1 1 
167 10 4348 0 1 1 1 1 1 0 1 1 1 
168 10 3985 1 0 0 1 1 1 1 1 1 1 
169 10 3880 0 1 1 1 0 1 1 1 1 1 
170 10 4170 1 1 1 1 1 0 1 1 0 1 
171 10 3398 0 1 1 1 1 1 1 0 1 1 
172 10 4400 0 1 1 1 0 1 1 1 1 1 
173 10 3808 1 1 0 1 1 1 1 1 1 1 
174 10 5007 1 1 1 1 1 0 0 1 1 1 
175 10 4704 1 0 1 0 1 1 1 1 1 1 
176 10 4183 1 0 1 1 1 1 1 1 0 1 
177 10 3663 1 1 1 1 0 1 1 1 1 1 
178 10 4574 1 1 1 0 1 0 1 1 1 1 
179 10 4721 1 1 1 0 1 1 1 1 1 0 
180 10 4308 1 1 1 0 1 1 0 1 1 1 
181 10 4536 1 1 0 1 1 1 1 0 1 1 
182 10 2990 1 1 1 0 1 1 1 1 1 1 
183 10 4854 1 1 1 1 1 1 0 1 1 0 
184 10 4313 1 1 1 0 1 1 1 0 1 1 
185 10 3681 1 1 1 1 1 0 1 0 1 1 
186 10 4122 1 1 1 1 1 0 1 0 1 1 
187 10 4890 0 1 1 0 1 1 1 1 1 1 
188 10 4672 1 1 1 1 1 0 1 1 0 1 
189 10 4364 1 1 1 1 1 1 1 0 1 0 
190 10 4626 1 0 1 1 0 1 1 1 1 1 
191 10 4417 1 1 1 1 1 1 0 1 1 0 
192 10 5275 0 1 0 1 1 1 1 1 1 1 
193 10 4757 1 0 1 0 1 1 1 1 1 1 
194 10 3475 1 1 0 1 1 1 1 1 1 0 
195 10 5141 0 1 1 1 1 1 1 1 1 0 
196 10 5369 1 1 1 0 1 0 1 1 1 1 
197 10 4175 1 1 0 1 1 1 1 1 1 0 
198 10 5489 1 0 1 1 1 1 1 0 1 1 
199 10 3758 0 0 1 1 1 1 1 1 1 1 
200 10 4202 1 1 1 0 1 1 1 1 1 1 
